title	year	avg_rating	#votes	genres	runtime_min	id
Hallam Foe	2007	7.0	11953	Drama,Mystery,Romance	95	0466816
I Could Never Be Your Woman	2007	6.0	16530	Comedy,Drama,Romance	97	0466839
ATL	2006	6.1	10428	Comedy,Crime,Drama	105	0466856
Margaret	2011	6.4	15143	Drama	150	0466893
The Omen	2006	5.5	54652	Horror,Thriller	110	0466909
Underdog	2007	4.7	18782	Action,Adventure,Comedy	84	0467110
Max Payne	2008	5.4	119210	Action,Crime,Drama	100	0467197
The Other Boleyn Girl	2008	6.7	99329	Biography,Drama,History	115	0467200
Juno	2007	7.4	474510	Comedy,Drama	96	0467406
The Road to Guantanamo	2006	7.4	10972	Documentary,Drama,War	95	0468094
Half Nelson	2006	7.2	81671	Drama	106	0468489
The Host	2006	7.0	90772	Action,Drama,Horror	120	0468492
Tsotsi	2005	7.2	27055	Crime,Drama	94	0468565
The Dark Knight	2008	9.0	2165288	Action,Crime,Drama	152	0468569
Alan Partridge	2013	6.9	28617	Action,Comedy,Crime	90	0469021
The Astronaut Farmer	2006	6.3	21583	Adventure,Drama,Sci-Fi	104	0469263
There Will Be Blood	2007	8.2	480443	Drama	158	0469494
Things We Lost in the Fire	2007	7.2	26990	Drama	118	0469623
World Trade Center	2006	5.9	75366	Drama,History,Thriller	129	0469641
The Boss of It All	2006	6.7	10598	Comedy	99	0469754
The Express	2008	7.3	19049	Biography,Drama,Sport	130	0469903
Open Water 2: Adrift	2006	5.1	16789	Adventure,Drama,Horror	95	0470055
Bug	2006	6.1	31834	Drama,Thriller	102	0470705
Ex Machina	2014	7.7	441653	Drama,Mystery,Sci-Fi	108	0470752
For Your Consideration	2006	6.3	13354	Comedy	86	0470765
Magic Carpet Ride	2005	7.4	27674	Comedy,Drama	106	0470883
Red Road	2006	6.8	11687	Drama,Mystery,Thriller	113	0471030
The Tournament	2009	6.1	33360	Action,Thriller	95	0471041
Tower Heist	2011	6.2	127770	Action,Comedy,Crime	104	0471042
Athadu	2005	8.2	11009	Action,Thriller	172	0471571
9	2009	7.1	128267	Action,Adventure,Animation	79	0472033
Apocalypto	2006	7.8	276582	Action,Adventure,Drama	139	0472043
Charlie Wilson's War	2007	7.0	104177	Biography,Comedy,Drama	102	0472062
Penelope	2006	6.7	58331	Comedy,Fantasy,Romance	104	0472160
The Smurfs	2011	5.4	79652	Adventure,Comedy,Family	103	0472181
Notorious	2009	6.7	39194	Biography,Crime,Drama	122	0472198
The Mechanic	2011	6.6	144739	Action,Thriller	93	0472399
Dumplings	2004	6.7	8369	Drama,Horror	91	0472458
Prince of Persia: The Sands of Time	2010	6.6	261350	Action,Fantasy	116	0473075
Bobby Z	2007	5.9	13698	Action,Crime,Thriller	97	0473188
Waitress	2007	7.0	42384	Comedy,Drama,Romance	108	0473308
The Flock	2007	5.7	10754	Crime,Drama,Mystery	105	0473356
Goal II: Living the Dream	2007	5.9	30285	Adventure,Drama,Sport	115	0473360
Jaane Tu... Ya Jaane Na	2008	7.5	23940	Comedy,Drama,Romance	155	0473367
Curse of the Golden Flower	2006	7.0	40935	Action,Adventure,Drama	111	0473444
A Guide to Recognizing Your Saints	2006	7.0	24322	Crime,Drama	100	0473488
State of Play	2009	7.1	129959	Crime,Drama,Mystery	127	0473705
Angel-A	2005	7.1	30755	Comedy,Drama,Fantasy	91	0473753
13 Tzameti	2005	7.4	16335	Crime,Drama,Horror	93	0475169
United 93	2006	7.5	94724	Drama,History,Thriller	111	0475276
Hail, Caesar!	2016	6.3	115569	Comedy,Drama,Music	106	0475290
Smokin' Aces	2006	6.7	133487	Action,Crime,Drama	109	0475394
Shinobi: Heart Under Blade	2005	6.9	11892	Action,Drama,Fantasy	107	0475723
The Abandoned	2006	5.6	12173	Horror,Mystery,Thriller	99	0475937
The Covenant	2006	5.3	45245	Action,Adventure,Fantasy	97	0475944
My Father and My Son	2005	8.3	71813	Drama,Family	108	0476735
Taxi No. 9 2 11: Nau Do Gyarah	2006	7.2	8762	Comedy,Drama,Thriller	116	0476884
Amusement	2008	4.9	10823	Action,Comedy,Crime	85	0476958
The Brave One	2007	6.7	56656	Action,Crime,Drama	122	0476964
Norbit	2007	4.0	64881	Comedy,Romance	102	0477051
Premonition	2007	5.9	70560	Drama,Fantasy,Mystery	96	0477071
Rocket Science	2007	6.6	12667	Comedy,Drama	101	0477078
Unstoppable	2010	6.8	177065	Action,Thriller	98	0477080
Starter for 10	2006	6.7	21148	Comedy,Drama,Romance	92	0477095
Wristcutters: A Love Story	2006	7.3	52005	Comedy,Drama,Fantasy	88	0477139
Extremely Loud & Incredibly Close	2011	6.9	94606	Adventure,Drama,Mystery	129	0477302
Night at the Museum	2006	6.4	296836	Adventure,Comedy,Family	108	0477347
No Country for Old Men	2007	8.1	794897	Crime,Drama,Thriller	122	0477348
SPL: Kill Zone	2005	7.0	10819	Action,Crime,Thriller	93	0478024
21	2008	6.8	219280	Crime,Drama,History	123	0478087
In the Valley of Elah	2007	7.1	66910	Crime,Drama,Mystery	121	0478134
Metal: A Headbanger's Journey	2005	8.1	11289	Documentary,Music	96	0478209
The Tree of Life	2011	6.8	160302	Drama,Fantasy	139	0478304
Knocked Up	2007	6.9	338308	Comedy,Romance	129	0478311
The Trap	2007	7.9	8370	Crime,Drama,Thriller	106	0478813
Ant-Man	2015	7.3	530635	Action,Adventure,Comedy	117	0478970
Rocky Balboa	2006	7.1	195875	Action,Drama,Sport	102	0479143
Nancy Drew	2007	5.9	18598	Comedy,Crime,Family	99	0479500
Rogue	2007	6.2	26434	Action,Adventure,Drama	99	0479528
Seraphim Falls	2006	6.7	28248	Action,Drama,Thriller	115	0479537
Bon Cop Bad Cop	2006	6.8	11440	Action,Comedy,Crime	116	0479647
Dasavatharam	2008	7.2	8135	Action,Adventure,Sci-Fi	189	0479651
Sivaji	2007	7.5	16397	Action,Drama,Thriller	188	0479751
Crank	2006	6.9	226230	Action,Crime,Thriller	88	0479884
Madagascar: Escape 2 Africa	2008	6.6	192139	Adventure,Animation,Comedy	89	0479952
One Missed Call	2008	4.0	30031	Horror,Mystery	87	0479968
Season of the Witch	2011	5.4	87484	Action,Adventure,Fantasy	95	0479997
This Is England	2006	7.7	111860	Crime,Drama	101	0480025
Atlas Shrugged: Part I	2011	5.7	12722	Drama,Mystery,Sci-Fi	97	0480239
Dan in Real Life	2007	6.7	95105	Comedy,Drama,Romance	98	0480242
I Am Legend	2007	7.2	651569	Adventure,Drama,Sci-Fi	101	0480249
The Losers	2010	6.3	87311	Action,Adventure,Crime	97	0480255
Interview	2007	6.8	13011	Drama	84	0480269
Van Wilder 2: The Rise of Taj	2006	4.9	21667	Comedy,Romance	97	0480271
Timecrimes	2007	7.2	53959	Horror,Mystery,Sci-Fi	92	0480669
Hall Pass	2011	5.8	115825	Comedy,Romance	105	0480687
No Reservations	2007	6.3	67995	Comedy,Drama,Romance	104	0481141
The Number 23	2007	6.4	187417	Crime,Mystery,Thriller	98	0481369
The Croods	2013	7.2	181901	Action,Adventure,Animation	98	0481499
Harold & Kumar Escape from Guantanamo Bay	2008	6.6	127053	Adventure,Comedy	104	0481536
Youth Without Youth	2007	6.3	12596	Drama,Fantasy,Mystery	124	0481797
Priceless	2006	7.0	29635	Comedy,Romance	106	0482088
Bella	2006	7.2	10227	Drama,Romance	91	0482463
It's a Boy Girl Thing	2006	6.3	37928	Comedy,Fantasy,Romance	95	0482527
Miss Potter	2006	6.9	27081	Biography,Drama	88	0482546
The Prestige	2006	8.5	1106730	Drama,Mystery,Sci-Fi	130	0482571
Pride and Glory	2008	6.6	57742	Crime,Drama,Thriller	130	0482572
Shutter	2008	5.2	31286	Horror,Mystery,Thriller	85	0482599
The Strangers	2008	6.2	112931	Horror,Mystery,Thriller	86	0482606
The Ultimate Gift	2006	7.3	16862	Drama,Family,Romance	114	0482629
Doomsday	2008	6.0	70270	Action,Sci-Fi,Thriller	108	0483607
Man of the Year	2006	6.2	30959	Comedy,Drama,Romance	115	0483726
The Good Night	2007	5.8	8080	Comedy,Drama,Fantasy	93	0484111
The Seeker: The Dark Is Rising	2007	4.8	14413	Adventure,Drama,Family	99	0484562
Love in the Time of Cholera	2007	6.4	21616	Drama,Romance	139	0484740
Don't Worry, I'm Fine	2006	7.4	9537	Drama	92	0485241
Fullmetal Alchemist the Movie: Conqueror of Shamballa	2005	7.4	9999	Action,Adventure,Animation	105	0485323
The Secret of Kells	2009	7.6	29226	Adventure,Animation,Family	71	0485601
The Air I Breathe	2007	6.8	33032	Crime,Drama,Thriller	95	0485851
Mr. Nobody	2009	7.8	203862	Drama,Fantasy,Romance	141	0485947
Rob-B-Hood	2006	6.6	12452	Action,Comedy,Crime	136	0485976
Red Tails	2012	5.9	32324	Action,Drama,History	125	0485985
Wind Chill	2007	5.8	21080	Drama,Horror,Thriller	91	0486051
Jesus Camp	2006	7.4	25642	Documentary	84	0486358
Beerfest	2006	6.3	62081	Comedy	110	0486551
Fantastic 4: Rise of the Silver Surfer	2007	5.6	243470	Action,Adventure,Fantasy	92	0486576
First Sunday	2008	4.5	9264	Comedy,Crime,Drama	96	0486578
Fred Claus	2007	5.6	38405	Comedy,Family,Fantasy	116	0486583
Postal	2007	4.4	21851	Action,Comedy,Crime	100	0486640
Stardust	2007	7.6	243939	Adventure,Family,Fantasy	127	0486655
What Just Happened	2008	5.6	25855	Comedy,Drama	104	0486674
Disturbia	2007	6.8	211213	Crime,Drama,Mystery	105	0486822
Wild Hogs	2007	5.8	111057	Action,Adventure,Comedy	100	0486946
Big Nothing	2006	6.8	28802	Comedy,Crime,Thriller	86	0488085
Fracture	2007	7.2	175537	Crime,Drama,Thriller	113	0488120
Omkara	2006	8.1	17808	Action,Crime,Drama	155	0488414
12	2007	7.7	13425	Crime,Drama,Thriller	159	0488478
The Oxford Murders	2008	6.1	26491	Crime,Mystery,Thriller	104	0488604
Unaccompanied Minors	2006	5.3	10054	Adventure,Comedy,Family	90	0488658
Welcome	2007	6.8	16302	Comedy,Romance	159	0488798
Chapter 27	2007	5.7	10062	Biography,Crime,Drama	84	0488988
Who Killed the Electric Car?	2006	7.6	11962	Documentary	92	0489037
Fanboys	2009	6.6	54971	Adventure,Comedy,Drama	90	0489049
Jumper	2008	6.1	277482	Action,Adventure,Sci-Fi	88	0489099
My Name Is Bruce	2007	6.2	23155	Comedy,Fantasy,Horror	84	0489235
The Nanny Diaries	2007	6.2	54427	Comedy,Drama,Romance	106	0489237
Saw III	2006	6.2	170551	Horror,Mystery,Thriller	108	0489270
Stop-Loss	2008	6.4	19280	Drama,War	112	0489281
Strange Wilderness	2008	5.3	20357	Adventure,Comedy	87	0489282
Venus	2006	7.1	12105	Comedy,Drama,Romance	95	0489327
Shattered	2007	6.7	29423	Crime,Drama,Mystery	95	0489664
All the Boys Love Mandy Lane	2006	5.5	30233	Horror	90	0490076
Because I Said So	2007	5.7	36290	Comedy,Romance	102	0490084
Big Stan	2007	6.2	40079	Action,Comedy	105	0490086
Mutant Chronicles	2008	5.2	25212	Action,Adventure,Sci-Fi	111	0490181
Phat Girlz	2006	3.2	8571	Comedy	99	0490196
Reign Over Me	2007	7.4	90953	Drama	124	0490204
Silence	2016	7.2	91111	Drama,History	161	0490215
Something Borrowed	2011	5.9	55493	Comedy,Drama,Romance	112	0491152
Suburbicon	2017	5.7	35292	Comedy,Crime,Drama	105	0491175
Tulip Fever	2017	6.2	16534	Drama,History,Romance	105	0491203
Away from Her	2006	7.5	20819	Drama	110	0491747
The Haunting in Connecticut	2009	5.9	57491	Drama,Horror,Mystery	92	0492044
Furry Vengeance	2010	3.8	15061	Comedy,Family	92	0492389
Shrooms	2007	4.7	15557	Comedy,Horror,Mystery	84	0492486
The Game Plan	2007	6.1	55429	Comedy,Family,Sport	110	0492956
Valley of the Wolves: Iraq	2006	5.8	16333	Action,Drama,War	122	0493264
CHIPS	2017	6.0	39490	Action,Comedy,Crime	100	0493405
Jackass Number Two	2006	7.0	64088	Action,Comedy,Documentary	92	0493430
This Film Is Not Yet Rated	2006	7.5	26981	Documentary	98	0493459
Wanted	2008	6.7	347818	Action,Crime,Fantasy	110	0493464
Ramona and Beezus	2010	6.5	16476	Comedy,Drama,Family	103	0493949
Eagle vs Shark	2007	6.8	21534	Comedy,Romance	88	0494222
Inkheart	2008	6.1	70743	Adventure,Family,Fantasy	106	0494238
The Unknown Woman	2006	7.4	13122	Drama,Mystery,Thriller	118	0494271
Vivah	2006	6.6	8366	Drama,Family,Musical	160	0494290
Welcome Home, Roscoe Jenkins	2008	5.5	12853	Comedy,Romance	114	0494652
Silk	2007	5.9	10623	Drama,Romance	107	0494834
Tales from Earthsea	2006	6.5	29581	Adventure,Animation,Fantasy	115	0495596
White Noise 2: The Light	2007	5.7	12349	Drama,Fantasy,Horror	99	0496436
Ocean's Thirteen	2007	6.9	305082	Action,Crime,Thriller	122	0496806
An Inconvenient Truth	2006	7.4	78543	Documentary,News	96	0497116
I'm a Cyborg, But That's OK	2006	7.1	21795	Comedy,Drama,Romance	105	0497137
Vicky Cristina Barcelona	2008	7.1	232554	Comedy,Drama,Romance	96	0497465
Gunda	1998	7.3	9480	Action,Comedy,Crime	129	0497915
Sex and Death 101	2007	6.0	10427	Comedy,Drama,Fantasy	117	0497972
Time	2006	7.2	11329	Drama,Mystery,Romance	97	0497986
Climates	2006	7.2	10495	Drama,Romance	98	0498097
Hostel: Part II	2007	5.5	82130	Horror	94	0498353
Letters from Iwo Jima	2006	7.9	148755	Action,Adventure,Drama	141	0498380
Rings	2017	4.5	35601	Drama,Horror,Mystery	102	0498381
We Own the Night	2007	6.8	81881	Crime,Drama,Thriller	117	0498399
Guru	2007	7.7	20583	Biography,Drama	166	0499375
The Chronicles of Narnia: Prince Caspian	2008	6.5	184828	Action,Adventure,Family	150	0499448
Avatar	2009	7.8	1074875	Action,Adventure,Fantasy	162	0499549
Reno 911!: Miami	2007	5.9	25792	Comedy,Crime	84	0499554
War	2007	6.2	82536	Action,Thriller	103	0499556
10 Items or Less	2006	6.6	13946	Comedy,Drama	82	0499603
The Man from Earth	2007	7.9	164640	Drama,Fantasy,Sci-Fi	87	0756683
Margot at the Wedding	2007	6.0	18779	Comedy,Drama	93	0757361
Aliens vs. Predator: Requiem	2007	4.7	111855	Action,Horror,Sci-Fi	94	0758730
Death Note	2006	7.7	27484	Crime,Drama,Fantasy	126	0758742
Friday the 13th	2009	5.5	92044	Horror,Mystery,Thriller	97	0758746
Love & Other Drugs	2010	6.7	171999	Comedy,Drama,Romance	112	0758752
Into the Wild	2007	8.1	539734	Adventure,Biography,Drama	148	0758758
Music and Lyrics	2007	6.5	93269	Comedy,Music,Romance	104	0758766
Outlaw	2007	5.7	12040	Action,Crime,Drama	103	0758771
Body of Lies	2008	7.1	204205	Action,Drama,Thriller	128	0758774
Stuck	2007	6.4	8981	Biography,Crime,Drama	85	0758786
We Are Marshall	2006	7.1	54917	Drama,Sport	131	0758794
He Was a Quiet Man	2007	6.8	21486	Drama,Romance,Thriller	95	0760311
The Water Horse	2007	6.4	36444	Adventure,Family,Fantasy	112	0760329
Thirst	2009	7.1	39594	Drama,Fantasy,Horror	134	0762073
I Now Pronounce You Chuck & Larry	2007	5.9	135742	Comedy,Romance	115	0762107
License to Wed	2007	5.3	36817	Comedy,Romance	91	0762114
The Nativity Story	2006	6.8	9580	Drama,Family,History	101	0762121
Planet 51	2009	6.0	48502	Adventure,Animation,Comedy	91	0762125
Syrup	2013	5.7	10366	Comedy,Drama,Romance	90	0762138
A Thousand Words	2012	5.9	37487	Comedy,Drama	91	0763831
Home of the Brave	2006	5.6	10233	Action,Drama,War	106	0763840
Brothers	2009	7.1	105956	Action,Drama,Thriller	105	0765010
My Blueberry Nights	2007	6.6	50163	Drama,Romance	95	0765120
Oceans	2009	7.8	8770	Documentary,Drama	104	0765128
American Gangster	2007	7.8	375302	Biography,Crime,Drama	157	0765429
The Baader Meinhof Complex	2008	7.4	34193	Action,Biography,Crime	150	0765432
Eastern Promises	2007	7.6	218655	Action,Crime,Drama	100	0765443
Escape from Planet Earth	2013	5.9	23769	Adventure,Animation,Comedy	89	0765446
Evening	2007	6.5	12704	Drama,Romance	117	0765447
Meet Dave	2008	5.0	36915	Adventure,Comedy,Family	90	0765476
The Last Mimzy	2007	6.2	20327	Drama,Family,Sci-Fi	90	0768212
What's Your Number?	2011	6.1	69454	Comedy,Romance	106	0770703
Fool's Gold	2008	5.7	70076	Action,Adventure,Comedy	112	0770752
I Think I Love My Wife	2007	5.5	16069	Comedy,Drama,Romance	94	0770772
Samsara	2011	8.5	30894	Documentary,Music	102	0770802
Man of Steel	2013	7.1	663519	Action,Adventure,Sci-Fi	143	0770828
Grace Is Gone	2007	6.7	8884	Drama,Family	85	0772168
Primeval	2007	4.8	12467	Action,Adventure,Crime	93	0772193
Cell	2016	4.3	23247	Action,Drama,Horror	98	0775440
The Illusionist	2010	7.5	32367	Animation,Drama	80	0775489
The Savages	2007	7.1	34917	Comedy,Drama	114	0775529
Stomp the Yard	2007	5.4	21278	Drama,Music,Romance	109	0775539
Aliens in the Attic	2009	5.4	19868	Adventure,Comedy,Family	86	0775552
Black Sheep	2006	5.8	38071	Comedy,Horror,Sci-Fi	87	0779982
Drive	2011	7.8	539236	Crime,Drama	100	0780504
Everybody's Fine	2009	7.1	57059	Drama	99	0780511
Flawless	2007	6.8	22132	Crime,Drama,Thriller	108	0780516
The Princess and the Frog	2009	7.1	114680	Adventure,Animation,Comedy	97	0780521
In Bruges	2008	7.9	372844	Comedy,Crime,Drama	107	0780536
Kid Cannabis	2014	6.4	9134	Biography,Comedy,Crime	110	0780548
Imagine That	2009	5.6	12957	Comedy,Drama,Family	107	0780567
Mr. Brooks	2007	7.3	138734	Crime,Drama,Thriller	120	0780571
Flight of the Living Dead	2007	5.1	8808	Horror	89	0780583
Redline	2007	4.0	8440	Action	95	0780595
The Signal	2007	6.1	19869	Horror,Sci-Fi,Thriller	103	0780607
Smiley Face	2007	5.8	15768	Comedy	85	0780608
Teeth	2007	5.4	39991	Comedy,Fantasy,Horror	94	0780622
The Wolfman	2010	5.8	99794	Drama,Fantasy,Horror	103	0780653
Atonement	2007	7.8	234743	Drama,Mystery,Romance	123	0783233
The Dead Girl	2006	6.6	14050	Crime,Drama,Mystery	85	0783238
Gangster's Paradise: Jerusalema	2008	7.3	10091	Action,Crime,Drama	119	0783532
Until Death	2007	5.8	8980	Crime,Drama,Thriller	101	0783598
The Brothers Solomon	2007	5.3	10310	Comedy	93	0784972
Hotel for Dogs	2009	5.4	20463	Comedy,Family	100	0785006
Over Her Dead Body	2008	5.2	23296	Comedy,Fantasy,Romance	95	0785007
Ong Bak 2	2008	6.2	28347	Action	98	0785035
The Boxtrolls	2014	6.8	52143	Adventure,Animation,Comedy	96	0787474
Hot Rod	2007	6.7	72324	Comedy,Sport	88	0787475
Towelhead	2007	6.9	11161	Drama	124	0787523
The Man Who Knew Infinity	2015	7.2	46257	Biography,Drama	108	0787524
Deck the Halls	2006	5.0	21653	Comedy,Family	93	0790604
Meet Bill	2007	6.2	19029	Comedy,Drama	93	0790623
The Incredible Burt Wonderstone	2013	5.9	68785	Comedy	100	0790628
Dallas Buyers Club	2013	8.0	414603	Biography,Drama	117	0790636
Mirrors	2008	6.1	98908	Horror,Mystery	110	0790686
The Messenger	2009	7.1	32962	Drama,Romance,War	113	0790712
Jack Reacher	2012	7.0	292670	Action,Crime,Thriller	130	0790724
R.I.P.D.	2013	5.6	112902	Action,Comedy,Crime	96	0790736
Miles Ahead	2015	6.4	8776	Biography,Drama,Music	100	0790770
Georgia Rule	2007	5.8	23330	Comedy,Drama	113	0791304
Hunting and Gathering	2007	6.8	11199	Drama,Romance	97	0792965
Case 39	2009	6.2	73878	Horror,Mystery,Thriller	109	0795351
Death at a Funeral	2007	7.4	104766	Comedy	90	0795368
Mamma Mia!	2008	6.4	201615	Comedy,Musical,Romance	108	0795421
Namastey London	2007	7.1	19871	Comedy,Drama,Romance	128	0795434
Oorlogswinter	2008	7.0	11775	Drama,History,War	103	0795441
Scary Movie 5	2013	3.5	62130	Comedy	86	0795461
Cassandra's Dream	2007	6.7	48680	Crime,Drama,Romance	108	0795493
Exiled	2006	7.3	8035	Action,Crime,Thriller	110	0796212
The Babysitters	2007	5.6	10351	Drama	88	0796302
Star Trek	2009	7.9	563906	Action,Adventure,Sci-Fi	127	0796366
Talk to Me	2007	7.3	9175	Biography,Drama,History	118	0796368
You Kill Me	2007	6.5	17425	Comedy,Crime,Romance	93	0796375
13	2010	6.1	39093	Crime,Drama,Thriller	91	0798817
Be Kind Rewind	2008	6.4	86722	Comedy	102	0799934
Epic Movie	2007	2.4	99334	Adventure,Comedy	86	0799949
The Bridge	2006	7.2	10661	Documentary,Drama	94	0799954
Delta Farce	2007	3.6	10381	Action,Adventure,Comedy	90	0800003
Feast of Love	2007	6.6	15582	Drama,Romance	97	0800027
Forgetting Sarah Marshall	2008	7.1	252799	Comedy,Drama,Romance	111	0800039
The Hills Have Eyes 2	2007	5.1	58572	Horror,Thriller	89	0800069
The Incredible Hulk	2008	6.7	414703	Action,Adventure,Sci-Fi	112	0800080
Deception	2008	6.1	36699	Crime,Drama,Mystery	107	0800240
Transsiberian	2008	6.7	48729	Crime,Drama,Mystery	111	0800241
Appaloosa	2008	6.7	56626	Action,Crime,Drama	115	0800308
Clash of the Titans	2010	5.8	261886	Action,Adventure,Fantasy	106	0800320
The Dirt	2019	7.0	32998	Biography,Comedy,Drama	107	0800325
Thor	2011	7.0	708893	Action,Adventure,Fantasy	115	0800369
Life in a Metro	2007	7.4	10132	Comedy,Drama,Romance	132	0800956
An American Crime	2007	7.3	30710	Biography,Crime,Drama	98	0802948
The Promotion	2008	5.6	17661	Comedy	86	0803057
Red Dog	2011	7.4	15804	Biography,Comedy,Drama	92	0803061
Warcraft	2016	6.8	232187	Action,Adventure,Fantasy	123	0803096
Bratz	2007	3.0	17072	Comedy,Family,Music	110	0804452
Death Sentence	2007	6.8	66981	Action,Crime,Drama	105	0804461
Devil's Knot	2013	6.1	19253	Biography,Crime,Drama	114	0804463
The Hottie & the Nottie	2008	1.9	35700	Comedy,Romance	91	0804492
It's Kind of a Funny Story	2010	7.1	129050	Comedy,Drama,Romance	101	0804497
Married Life	2007	6.2	8831	Crime,Drama,Romance	91	0804505
Mother of Tears	2007	5.1	8893	Drama,Horror,Thriller	102	0804507
P2	2007	5.9	30331	Crime,Horror,Thriller	98	0804516
Rendition	2007	6.8	52917	Drama,Thriller	122	0804522
Facing the Giants	2006	6.6	14997	Drama,Fantasy,Sport	111	0805526
Lars and the Real Girl	2007	7.3	133658	Comedy,Drama,Romance	106	0805564
The Midnight Meat Train	2008	6.1	57065	Horror,Mystery	98	0805570
Blood: The Last Vampire	2009	5.3	14172	Action,Horror,Thriller	91	0806027
Heyy Babyy	2007	6.0	12195	Comedy,Drama	144	0806088
The Ramen Girl	2008	6.3	8711	Comedy,Drama,Romance	102	0806165
Carriers	2009	6.0	40693	Drama,Horror,Sci-Fi	84	0806203
Partner	2007	5.7	10425	Comedy,Drama,Romance	155	0807758
Angels & Demons	2009	6.7	259994	Action,Mystery,Thriller	138	0808151
The Bothersome Man	2006	7.3	15670	Comedy,Drama,Fantasy	95	0808185
Easy Virtue	2008	6.7	19355	Comedy,Romance	97	0808244
Cold Prey	2006	6.3	16397	Horror,Thriller	97	0808276
Funny Games	2007	6.5	86171	Crime,Drama,Thriller	111	0808279
Joshua	2007	5.9	11555	Drama,Horror,Thriller	106	0808331
The Heir Apparent: Largo Winch	2008	6.5	12993	Action,Adventure,Thriller	108	0808339
Lust, Caution	2007	7.5	35435	Drama,History,Romance	157	0808357
New York, I Love You	2008	6.3	43712	Comedy,Drama,Romance	103	0808399
Persepolis	2007	8.0	84214	Animation,Biography,Drama	96	0808417
The Girl Who Leapt Through Time	2006	7.8	55376	Adventure,Animation,Comedy	98	0808506
Tooth Fairy	2010	5.0	39563	Comedy,Family,Fantasy	101	0808510
